"Date","Price","Open","High","Low","Change %"
"05/04/2015","13.019","13.019","13.019","13.019","0.00%"
"05/01/2015","13.019","13.019","13.019","13.019","0.00%"
"04/30/2015","13.019","13.019","13.019","13.019","0.00%"
"04/29/2015","13.019","13.019","13.019","13.019","0.00%"
"04/28/2015","13.019","13.019","13.019","13.019","-1.63%"
"04/27/2015","13.235","13.235","13.235","13.235","0.00%"
"04/24/2015","13.235","13.235","13.235","13.235","0.00%"
"04/23/2015","13.235","13.235","13.235","13.235","0.00%"
"04/22/2015","13.235","13.235","13.235","13.235","0.00%"
"04/21/2015","13.235","13.235","13.235","13.235","0.00%"
"04/20/2015","13.235","13.235","13.235","13.235","0.00%"
"04/17/2015","13.235","13.235","13.235","13.235","0.00%"
"04/16/2015","13.235","13.500","13.300","13.235","0.00%"
"04/15/2015","13.235","13.235","13.235","13.235","0.00%"
"04/14/2015","13.235","13.235","13.235","13.235","0.00%"
"04/13/2015","13.235","13.235","13.235","13.235","0.00%"
"04/10/2015","13.235","13.235","13.235","13.235","0.00%"
"04/09/2015","13.235","13.235","13.235","13.235","0.00%"
"04/08/2015","13.235","13.235","13.235","13.235","0.00%"
"04/07/2015","13.235","13.235","13.235","13.235","0.00%"
"04/03/2015","13.235","13.235","13.235","13.235","0.00%"
"04/02/2015","13.235","13.235","13.235","13.235","0.00%"
"04/01/2015","13.235","13.235","13.235","13.235","0.00%"
"03/31/2015","13.235","13.235","13.235","13.235","0.00%"
"03/30/2015","13.235","13.235","13.235","13.235","0.00%"
"03/27/2015","13.235","13.235","13.235","13.235","2.52%"
"03/26/2015","12.910","12.910","12.910","12.910","-2.46%"
"03/25/2015","13.235","13.235","13.235","13.235","0.00%"
"03/24/2015","13.235","13.235","13.235","13.235","0.00%"
"03/23/2015","13.235","13.235","13.235","13.235","0.00%"
"03/21/2015","13.235","13.235","13.235","13.235","0.00%"
"03/20/2015","13.235","13.235","13.235","13.235","0.00%"
"03/19/2015","13.235","13.235","13.235","13.235","0.00%"
"03/18/2015","13.235","13.235","13.235","13.235","0.00%"
"03/17/2015","13.235","13.235","13.235","13.235","0.00%"
"03/16/2015","13.235","13.235","13.235","13.235","0.00%"
"03/13/2015","13.235","13.235","13.235","13.235","0.00%"
"03/12/2015","13.235","13.235","13.235","13.235","0.00%"
"03/11/2015","13.235","13.235","13.235","13.235","0.00%"
"03/10/2015","13.235","13.235","13.235","13.235","0.00%"
"03/09/2015","13.235","13.235","13.235","13.235","0.00%"
"03/06/2015","13.235","13.235","13.235","13.235","5.69%"
"03/05/2015","12.522","12.522","12.522","12.522","-3.68%"
"03/04/2015","13.000","13.000","13.000","13.000","0.00%"
"03/03/2015","13.000","13.000","13.000","13.000","0.00%"
"03/02/2015","13.000","13.000","13.000","13.000","0.00%"
"02/27/2015","13.000","13.000","13.000","13.000","0.00%"
"02/26/2015","13.000","13.000","13.000","13.000","0.00%"
"02/25/2015","13.000","13.000","13.000","13.000","0.00%"
"02/24/2015","13.000","13.000","13.000","13.000","0.00%"
"02/23/2015","13.000","13.000","13.000","13.000","0.00%"
"02/20/2015","13.000","13.000","13.000","13.000","0.00%"
"02/19/2015","13.000","13.000","13.000","13.000","0.00%"
"02/18/2015","13.000","13.000","13.000","13.000","0.00%"
"02/17/2015","13.000","13.000","13.000","13.000","0.00%"
"02/16/2015","13.000","13.000","13.000","13.000","0.00%"
"02/13/2015","13.000","13.000","13.000","13.000","0.00%"
"02/12/2015","13.000","13.000","13.000","13.000","0.00%"
"02/11/2015","13.000","13.000","13.000","13.000","0.00%"
"02/10/2015","13.000","13.000","13.000","13.000","0.00%"
"02/09/2015","13.000","13.000","13.000","13.000","0.00%"
"02/06/2015","13.000","13.000","13.000","13.000","0.00%"
"02/05/2015","13.000","13.000","13.000","13.000","0.00%"
"02/04/2015","13.000","13.000","13.000","13.000","0.00%"
"02/03/2015","13.000","13.000","13.000","13.000","0.00%"
"02/02/2015","13.000","13.000","13.000","13.000","0.00%"
"02/01/2015","13.000","13.000","13.000","13.000","0.00%"
"01/30/2015","13.000","13.000","13.000","13.000","0.00%"
"01/29/2015","13.000","13.000","13.000","13.000","0.00%"
"01/28/2015","13.000","13.000","13.000","13.000","0.00%"
"01/27/2015","13.000","13.000","13.000","13.000","0.00%"
"01/26/2015","13.000","13.000","13.000","13.000","0.00%"
"01/23/2015","13.000","13.000","13.000","13.000","1.17%"
"01/22/2015","12.850","12.850","12.850","12.850","2.62%"
"01/21/2015","12.522","12.522","12.522","12.522","-1.60%"
"01/20/2015","12.725","12.725","12.725","12.725","0.00%"
"01/19/2015","12.725","12.725","12.725","12.725","0.00%"
"01/16/2015","12.725","12.725","12.725","12.725","0.00%"
"01/15/2015","12.725","12.725","12.725","12.725","2.83%"
"01/14/2015","12.375","12.375","12.375","12.375","0.00%"
"01/13/2015","12.375","12.375","12.375","12.375","-1.06%"
"01/12/2015","12.507","12.507","12.507","12.507","0.00%"
"01/09/2015","12.507","12.507","12.507","12.507","0.00%"
"01/08/2015","12.507","12.507","12.507","12.507","-1.91%"
"01/07/2015","12.750","12.750","12.750","12.750","1.94%"
"01/06/2015","12.507","12.507","12.507","12.507","-1.91%"
"01/05/2015","12.750","12.750","12.750","12.750","0.00%"
"01/02/2015","12.750","12.750","12.750","12.750","0.00%"
"01/01/2015","12.750","12.750","12.750","12.750","0.00%"
"12/31/2014","12.750","12.750","12.750","12.750","0.00%"
"12/30/2014","12.750","12.750","12.750","12.750","0.00%"
"12/29/2014","12.750","12.750","12.750","12.750","0.00%"
"12/28/2014","12.750","12.750","12.750","12.750","0.00%"
"12/25/2014","12.750","12.750","12.750","12.750","0.00%"
"12/24/2014","12.750","12.750","12.750","12.750","0.00%"
"12/23/2014","12.750","12.750","12.750","12.750","0.00%"
"12/22/2014","12.750","12.750","12.750","12.750","0.00%"
"12/19/2014","12.750","12.750","12.750","12.750","2.99%"
"12/18/2014","12.380","12.380","12.380","12.380","-0.96%"
"12/17/2014","12.500","12.500","12.500","12.500","0.00%"
"12/16/2014","12.500","12.500","12.500","12.500","0.00%"
"12/15/2014","12.500","12.500","12.500","12.500","0.00%"
"12/14/2014","12.500","12.500","12.500","12.500","1.01%"
"12/11/2014","12.375","12.375","12.375","12.375","0.00%"
"12/10/2014","12.375","12.375","12.375","12.375","0.00%"
"12/09/2014","12.375","12.375","12.375","12.375","-1.06%"
"12/08/2014","12.507","12.507","12.507","12.507","1.07%"
"12/05/2014","12.375","12.375","12.375","12.375","0.00%"
"12/04/2014","12.375","12.375","12.375","12.375","0.00%"
"12/03/2014","12.375","12.375","12.375","12.375","0.00%"
"12/02/2014","12.375","12.375","12.375","12.375","0.00%"
"12/01/2014","12.375","12.375","12.375","12.375","-1.06%"
"11/30/2014","12.507","12.507","12.507","12.507","0.00%"
"11/28/2014","12.507","12.507","12.507","12.507","1.07%"
"11/27/2014","12.375","12.375","12.375","12.375","0.00%"
"11/26/2014","12.375","12.375","12.375","12.375","0.00%"
"11/25/2014","12.375","12.375","12.375","12.375","0.00%"
"11/24/2014","12.375","12.375","12.375","12.375","0.00%"
"11/21/2014","12.375","12.375","12.375","12.375","0.00%"
"11/20/2014","12.375","12.375","12.375","12.375","0.00%"
"11/19/2014","12.375","12.375","12.375","12.375","0.00%"
"11/18/2014","12.375","12.375","12.375","12.375","0.00%"
"11/17/2014","12.375","12.375","12.375","12.375","0.00%"
"11/16/2014","12.375","12.375","12.375","12.375","0.00%"
"11/14/2014","12.375","12.375","12.375","12.375","-0.04%"
"11/13/2014","12.380","12.380","12.380","12.380","0.04%"
"11/12/2014","12.375","12.375","12.375","12.375","-1.00%"
"11/11/2014","12.500","12.500","12.500","12.500","0.00%"
"11/10/2014","12.500","12.500","12.500","12.500","0.00%"
"11/07/2014","12.500","12.500","12.500","12.500","0.00%"
"11/06/2014","12.500","12.500","12.500","12.500","0.00%"
"11/05/2014","12.500","12.500","12.500","12.500","0.00%"
"11/04/2014","12.500","12.500","12.500","12.500","0.00%"
"11/03/2014","12.500","12.500","12.500","12.500","1.44%"
"10/31/2014","12.322","12.322","12.322","12.322","-1.42%"
"10/30/2014","12.500","12.500","12.500","12.500","0.00%"
"10/29/2014","12.500","12.500","12.500","12.500","0.00%"
"10/28/2014","12.500","12.500","12.500","12.500","0.00%"
"10/27/2014","12.500","12.500","12.500","12.500","0.00%"
"10/24/2014","12.500","12.500","12.500","12.500","0.00%"
"10/23/2014","12.500","12.500","12.500","12.500","0.00%"
"10/22/2014","12.500","12.500","12.500","12.500","1.44%"
"10/21/2014","12.322","12.322","12.322","12.322","-1.42%"
"10/20/2014","12.500","12.500","12.500","12.500","0.00%"
"10/17/2014","12.500","12.500","12.500","12.500","0.00%"
"10/16/2014","12.500","12.500","12.500","12.500","0.00%"
"10/15/2014","12.500","12.500","12.500","12.500","0.00%"
"10/14/2014","12.500","12.500","12.500","12.500","1.44%"
"10/13/2014","12.322","12.322","12.322","12.322","-1.42%"
"10/10/2014","12.500","12.500","12.500","12.500","0.00%"
"10/09/2014","12.500","12.500","12.500","12.500","0.00%"
"10/08/2014","12.500","12.500","12.500","12.500","0.00%"
"10/07/2014","12.500","12.500","12.500","12.500","1.44%"
"10/06/2014","12.322","12.322","12.322","12.322","-1.42%"
"10/03/2014","12.500","12.500","12.500","12.500","0.00%"
"10/02/2014","12.500","12.500","12.500","12.500","0.00%"
"10/01/2014","12.500","12.500","12.500","12.500","0.00%"
"09/30/2014","12.500","12.500","12.500","12.500","6.38%"
"09/29/2014","11.750","11.750","11.750","11.750","0.00%"
"09/27/2014","11.750","11.750","11.750","11.750","0.00%"
"09/26/2014","11.750","11.750","11.750","11.750","0.00%"
"09/25/2014","11.750","11.750","11.750","11.750","0.00%"
"09/24/2014","11.750","11.750","11.750","11.750","0.00%"
"09/23/2014","11.750","11.750","11.750","11.750","0.00%"
"09/22/2014","11.750","11.750","11.750","11.750","0.00%"
"09/19/2014","11.750","11.750","11.750","11.750","0.00%"
"09/18/2014","11.750","11.750","11.750","11.750","0.00%"
"09/17/2014","11.750","11.750","11.750","11.750","0.00%"
"09/16/2014","11.750","11.750","11.750","11.750","0.00%"
"09/15/2014","11.750","11.750","11.750","11.750","0.00%"
"09/13/2014","11.750","11.750","11.750","11.750","0.00%"
"09/12/2014","11.750","11.750","11.750","11.750","0.00%"
"09/11/2014","11.750","11.750","11.750","11.750","0.00%"
"09/10/2014","11.750","11.750","11.750","11.750","0.00%"
"09/09/2014","11.750","11.750","11.750","11.750","0.00%"
"09/08/2014","11.750","11.750","11.750","11.750","0.00%"
"09/05/2014","11.750","11.750","11.750","11.750","0.00%"
"09/04/2014","11.750","11.750","11.750","11.750","0.00%"
"09/03/2014","11.750","11.750","11.750","11.750","0.00%"
"09/02/2014","11.750","11.750","11.750","11.750","0.00%"
"09/01/2014","11.750","11.750","11.750","11.750","0.00%"
"08/31/2014","11.750","11.750","11.750","11.750","0.00%"
"08/29/2014","11.750","11.750","11.750","11.750","0.00%"
"08/28/2014","11.750","11.750","11.750","11.750","-0.07%"
"08/27/2014","11.758","11.758","11.758","11.758","0.00%"
"08/26/2014","11.758","11.758","11.758","11.758","0.15%"
"08/25/2014","11.740","11.740","11.740","11.740","0.00%"
"08/22/2014","11.740","11.740","11.740","11.740","0.00%"
"08/21/2014","11.740","11.740","11.740","11.740","0.00%"
"08/20/2014","11.740","11.740","11.740","11.740","0.00%"
"08/19/2014","11.740","11.740","11.740","11.740","-5.96%"
"08/18/2014","12.484","12.484","12.484","12.484","6.34%"
"08/15/2014","11.740","11.740","11.740","11.740","0.00%"
"08/14/2014","11.740","11.740","11.740","11.740","0.00%"
"08/13/2014","11.740","11.740","11.740","11.740","0.00%"
"08/12/2014","11.740","11.740","11.740","11.740","0.00%"
"08/11/2014","11.740","11.740","11.740","11.740","0.00%"
"08/10/2014","11.740","11.740","11.740","11.740","0.00%"
"08/08/2014","11.740","11.740","11.740","11.740","0.00%"
"08/07/2014","11.740","11.740","11.740","11.740","-2.09%"
"08/06/2014","11.990","11.990","11.990","11.990","-2.04%"
"08/05/2014","12.240","12.240","12.240","12.240","0.00%"
"08/04/2014","12.240","12.240","12.240","12.240","0.00%"
"08/02/2014","12.240","12.240","12.240","12.240","0.00%"
"08/01/2014","12.240","12.240","12.240","12.240","0.00%"
"07/31/2014","12.240","12.240","12.240","12.240","0.00%"
"07/30/2014","12.240","12.240","12.240","12.240","0.00%"
"07/29/2014","12.240","12.240","12.240","12.240","-2.86%"
"07/28/2014","12.600","12.600","12.600","12.600","2.94%"
"07/27/2014","12.240","12.240","12.240","12.240","0.00%"
"07/25/2014","12.240","12.240","12.240","12.240","0.00%"
"07/24/2014","12.240","12.240","12.240","12.240","0.00%"
"07/23/2014","12.240","12.240","12.240","12.240","0.00%"
"07/22/2014","12.240","12.240","12.240","12.240","-2.86%"
"07/21/2014","12.600","12.600","12.600","12.600","2.94%"
"07/20/2014","12.240","12.240","12.240","12.240","0.00%"
"07/18/2014","12.240","12.240","12.240","12.240","-1.92%"
"07/17/2014","12.480","12.480","12.480","12.480","-0.08%"
"07/16/2014","12.490","12.490","12.490","12.490","-0.87%"
"07/15/2014","12.600","12.600","12.600","12.600","0.88%"
"07/14/2014","12.490","12.490","12.490","12.490","0.00%"
"07/12/2014","12.490","12.490","12.490","12.490","-1.89%"
"07/11/2014","12.730","12.730","12.730","12.730","-0.08%"
"07/10/2014","12.740","12.740","12.740","12.740","-1.85%"
"07/09/2014","12.980","12.980","12.980","12.980","0.00%"
"07/08/2014","12.980","12.980","12.980","12.980","0.00%"
"07/07/2014","12.980","12.980","12.980","12.980","0.00%"
"07/04/2014","12.980","12.980","12.980","12.980","0.00%"
"07/03/2014","12.980","12.980","12.980","12.980","3.29%"
"07/02/2014","12.567","12.567","12.567","12.567","-3.18%"
"07/01/2014","12.980","12.980","12.980","12.980","0.00%"
"06/30/2014","12.980","12.980","12.980","12.980","0.00%"
"06/27/2014","12.980","12.980","12.980","12.980","0.00%"
"06/26/2014","12.980","12.980","12.980","12.980","0.00%"
"06/25/2014","12.980","12.980","12.980","12.980","0.00%"
"06/24/2014","12.980","12.980","12.980","12.980","0.00%"
"06/23/2014","12.980","12.980","12.980","12.980","0.00%"
"06/20/2014","12.980","12.980","12.980","12.980","0.78%"
"06/19/2014","12.880","12.880","12.880","12.880","3.04%"
"06/18/2014","12.500","12.500","12.500","12.500","0.00%"
"06/17/2014","12.500","12.500","12.500","12.500","0.00%"
"06/16/2014","12.500","12.500","12.500","12.500","-1.47%"
"06/13/2014","12.686","12.686","12.686","12.686","0.87%"
"06/12/2014","12.576","12.576","12.576","12.576","0.00%"
"06/11/2014","12.576","12.576","12.576","12.576","0.00%"
"06/10/2014","12.576","12.576","12.576","12.576","0.00%"
"06/09/2014","12.576","12.576","12.576","12.576","-0.87%"
"06/06/2014","12.686","12.686","12.686","12.686","0.00%"
"06/05/2014","12.686","12.686","12.686","12.686","0.87%"
"06/04/2014","12.576","12.576","12.576","12.576","0.00%"
"06/03/2014","12.576","12.576","12.576","12.576","0.00%"
"06/02/2014","12.576","12.576","12.576","12.576","-0.19%"
"05/31/2014","12.600","12.600","12.600","12.567","0.26%"
"05/30/2014","12.567","12.567","12.567","12.567","-0.07%"
"05/29/2014","12.576","12.576","12.576","12.576","0.00%"
"05/28/2014","12.576","12.576","12.576","12.576","0.61%"
"05/27/2014","12.500","12.500","12.500","12.500","-0.60%"
"05/26/2014","12.576","12.576","12.576","12.576","0.00%"
"05/25/2014","12.576","12.576","12.576","12.576","0.00%"
"05/23/2014","12.576","12.576","12.576","12.576","0.00%"
"05/22/2014","12.576","12.576","12.576","12.576","0.07%"
"05/21/2014","12.567","12.567","12.567","12.567","-0.07%"
"05/20/2014","12.576","12.576","12.576","12.576","0.00%"
"05/19/2014","12.576","12.576","12.576","12.576","0.09%"
"05/16/2014","12.565","12.565","12.565","12.565","1.33%"
"05/15/2014","12.400","12.400","12.400","12.400","-1.31%"
"05/14/2014","12.565","12.565","12.565","12.565","0.08%"
"05/13/2014","12.555","12.555","12.555","12.555","0.77%"
"05/12/2014","12.459","12.459","12.459","12.459","0.00%"
"05/09/2014","12.459","12.459","12.459","12.459","0.00%"
"05/08/2014","12.459","12.459","12.459","12.459","0.07%"
"05/07/2014","12.450","12.450","12.450","12.450","0.00%"
"05/06/2014","12.450","12.450","12.450","12.450","0.00%"
"05/05/2014","12.450","12.450","12.450","12.450","0.00%"
"05/02/2014","12.450","12.450","12.450","12.450","0.00%"
"05/01/2014","12.450","12.450","12.450","12.450","0.00%"
"04/30/2014","12.450","12.450","12.450","12.450","0.00%"
"04/29/2014","12.450","12.450","12.450","12.450","0.00%"
"04/28/2014","12.450","12.450","12.450","12.450","0.00%"
"04/25/2014","12.450","12.450","12.450","12.450","0.00%"
"04/24/2014","12.450","12.450","12.450","12.450","0.00%"
"04/23/2014","12.450","12.450","12.450","12.450","0.00%"
"04/22/2014","12.450","12.450","12.450","12.450","0.00%"
"04/18/2014","12.450","12.450","12.450","12.450","2.89%"
"04/17/2014","12.100","12.100","12.100","12.100","0.00%"
"04/16/2014","12.100","12.100","12.100","12.100","0.00%"
"04/15/2014","12.100","12.100","12.100","12.100","0.00%"
"04/14/2014","12.100","12.100","12.100","12.100","0.00%"
"04/11/2014","12.100","12.100","12.100","12.100","0.00%"
"04/10/2014","12.100","12.100","12.100","12.100","0.00%"
"04/09/2014","12.100","12.100","12.100","12.100","-0.82%"
"04/08/2014","12.200","12.200","12.200","12.200","0.83%"
"04/07/2014","12.100","12.100","12.100","12.100","0.00%"
"04/04/2014","12.100","12.100","12.100","12.100","0.00%"
"04/03/2014","12.100","12.100","12.100","12.100","0.00%"
"04/02/2014","12.100","12.100","12.100","12.100","0.20%"
"04/01/2014","12.076","12.076","12.076","12.076","0.00%"
"03/31/2014","12.076","12.076","12.076","12.076","0.00%"
"03/28/2014","12.076","12.076","12.076","12.076","0.00%"
"03/27/2014","12.076","12.076","12.076","12.076","0.80%"
"03/26/2014","11.980","11.980","11.980","11.980","0.00%"
"03/25/2014","11.980","11.980","11.980","11.980","0.00%"
"03/24/2014","11.980","11.980","11.980","11.980","-0.99%"
"03/21/2014","12.100","12.100","12.100","12.100","-1.63%"
"03/20/2014","12.300","12.300","12.300","12.300","0.82%"
"03/19/2014","12.200","12.200","12.200","12.200","0.00%"
"03/18/2014","12.200","12.200","12.200","12.200","-0.25%"
"03/17/2014","12.230","12.230","12.230","12.230","0.00%"
"03/14/2014","12.230","12.230","12.230","12.230","-5.19%"
"03/13/2014","12.900","12.900","12.900","12.900","5.48%"
"03/12/2014","12.230","12.230","12.230","12.230","-5.19%"
"03/11/2014","12.900","12.900","12.900","12.900","5.48%"
"03/10/2014","12.230","12.230","12.230","12.230","-5.19%"
"03/09/2014","12.900","12.900","12.900","12.900","0.00%"
"03/07/2014","12.900","12.900","12.900","12.900","0.00%"
"03/06/2014","12.900","12.900","12.900","12.900","-0.77%"
"03/05/2014","13.000","13.000","13.000","13.000","0.00%"
"03/04/2014","13.000","13.000","13.000","13.000","0.78%"
"03/03/2014","12.900","12.900","12.900","12.900","0.00%"
"02/28/2014","12.900","12.900","12.900","12.900","0.00%"
"02/27/2014","12.900","12.900","12.900","12.900","3.85%"
"02/26/2014","12.422","12.422","12.422","12.422","0.00%"
"02/25/2014","12.422","12.422","12.422","12.422","0.99%"
"02/24/2014","12.300","12.300","12.300","12.300","-1.04%"
"02/22/2014","12.429","12.429","12.429","12.429","1.05%"
"02/21/2014","12.300","12.300","12.300","12.300","-1.04%"
"02/20/2014","12.429","12.429","12.429","12.429","-3.65%"
"02/19/2014","12.900","12.900","12.900","12.900","3.20%"
"02/18/2014","12.500","12.500","12.500","12.500","0.57%"
"02/17/2014","12.429","12.429","12.429","12.429","0.00%"
"02/15/2014","12.429","12.429","12.429","12.429","-3.65%"
"02/14/2014","12.900","12.900","12.900","12.900","0.00%"
"02/13/2014","12.900","12.900","12.900","12.900","3.79%"
"02/12/2014","12.429","12.429","12.429","12.429","-3.65%"
"02/11/2014","12.900","12.900","12.900","12.900","0.00%"
"02/10/2014","12.900","12.900","12.900","12.900","0.00%"
"02/07/2014","12.900","12.900","12.900","12.900","0.00%"
